time,value,module,metric
37.0,0.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
87.0,0.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
133.0,0.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
170.0,0.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
231.0,0.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
265.0,0.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
316.0,0.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
396.0,0.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
433.0,0.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
481.0,1.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
518.0,1.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
579.0,1.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
613.0,1.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
664.0,1.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
710.0,1.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
936.0,1.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
984.0,1.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1017.0,1.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1053.0,1.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1101.0,2.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1137.0,2.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1185.0,2.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1218.0,2.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1254.0,2.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1302.0,2.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1340.0,2.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1388.0,2.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1421.0,2.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1457.0,2.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1505.0,3.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1541.0,3.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1589.0,3.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1622.0,3.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1658.0,3.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1706.0,3.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1742.0,3.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1790.0,3.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1823.0,3.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1861.0,3.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1909.0,4.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1945.0,4.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
1993.0,4.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2026.0,4.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2062.0,4.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2110.0,4.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2146.0,4.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2194.0,4.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2227.0,4.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2263.0,4.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2311.0,5.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2349.0,5.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2397.0,5.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2430.0,5.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2466.0,5.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2514.0,5.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2550.0,5.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2598.0,5.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2631.0,5.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2667.0,5.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2715.0,6.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2751.0,6.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2799.0,6.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2832.0,6.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2870.0,6.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2918.0,6.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
2954.0,6.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3002.0,6.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3035.0,6.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3071.0,6.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3119.0,7.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3155.0,7.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3203.0,7.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3236.0,7.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3272.0,7.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3320.0,7.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3358.0,7.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3406.0,7.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3439.0,7.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3475.0,7.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3523.0,8.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3559.0,8.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3607.0,8.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3640.0,8.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3676.0,8.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3724.0,8.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3760.0,8.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3808.0,8.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3841.0,8.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3879.0,8.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3927.0,9.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
3963.0,9.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4011.0,9.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4044.0,9.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4080.0,9.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4128.0,9.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4164.0,9.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4212.0,9.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4245.0,9.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4281.0,9.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4329.0,10.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4367.0,10.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4415.0,10.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4448.0,10.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4484.0,10.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4532.0,10.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4568.0,10.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4616.0,10.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4649.0,10.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4685.0,10.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4733.0,11.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4769.0,11.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4817.0,11.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4850.0,11.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4888.0,11.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4936.0,11.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
4972.0,11.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5020.0,11.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5053.0,11.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5089.0,11.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5137.0,12.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5173.0,12.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5221.0,12.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5254.0,12.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5290.0,12.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5338.0,12.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5376.0,12.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5424.0,12.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5457.0,12.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5493.0,12.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5541.0,13.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5577.0,13.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5625.0,13.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5658.0,13.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5694.0,13.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5742.0,13.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5778.0,13.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5826.0,13.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5859.0,13.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5897.0,13.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5945.0,14.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
5981.0,14.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6029.0,14.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6062.0,14.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6098.0,14.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6146.0,14.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6182.0,14.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6230.0,14.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6263.0,14.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6299.0,14.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6347.0,15.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6385.0,15.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6433.0,15.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6466.0,15.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6502.0,15.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6550.0,15.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6586.0,15.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6634.0,15.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6667.0,15.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6703.0,15.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6751.0,16.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6787.0,16.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6835.0,16.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6868.0,16.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6906.0,16.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6954.0,16.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
6990.0,16.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7038.0,16.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7071.0,16.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7107.0,16.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7155.0,17.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7191.0,17.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7239.0,17.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7272.0,17.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7308.0,17.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7356.0,17.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7394.0,17.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7442.0,17.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7475.0,17.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7511.0,17.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7559.0,18.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7595.0,18.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7643.0,18.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7676.0,18.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7712.0,18.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7760.0,18.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7796.0,18.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7844.0,18.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7877.0,18.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7915.0,18.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7963.0,19.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
7999.0,19.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
8047.0,19.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
8080.0,19.3,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
8116.0,19.4,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
8164.0,19.5,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
8200.0,19.6,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
8248.0,19.7,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
8281.0,19.8,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
8317.0,19.9,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
8365.0,20.0,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
8403.0,20.1,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
8451.0,20.2,HandoverShowcase.ap2.wlan[0].mac.dcf.channelAccess.pendingQueue,incomingDataRate:vector
